epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,297.166,0.83488,2.53772,0.54064,0.92517,0.81668,0.88835,0.92656,0.67289,0.79173,0.85273,0.89148,0.39232,0.9196,2.69727,0.66869,0.89574,0.000671588,0.000671588,0.000671588
14,318.695,0.81242,2.53004,0.51983,0.91474,0.89511,0.92235,0.95556,0.70603,0.83218,0.87781,0.89304,0.41261,0.88083,2.52185,0.55348,0.87672,0.000668054,0.000668054,0.000668054
15,343.485,0.81107,2.47227,0.50593,0.91541,0.89424,0.9216,0.95515,0.69933,0.85181,0.87918,0.90567,0.43566,0.88663,2.46682,0.57042,0.88073,0.00066452,0.00066452,0.00066452
16,368.266,0.80368,2.4658,0.51228,0.91793,0.91702,0.91721,0.95909,0.70796,0.85131,0.85975,0.88584,0.40119,0.90149,2.52922,0.55718,0.87612,0.000660986,0.000660986,0.000660986
17,389.623,0.80037,2.47185,0.50431,0.91428,0.89054,0.91171,0.9546,0.70649,0.83883,0.8672,0.89329,0.40027,0.88096,2.67887,0.59302,0.87448,0.000657451,0.000657451,0.000657451
18,411.042,0.78721,2.44232,0.49878,0.90913,0.94752,0.94271,0.96884,0.72585,0.89814,0.90452,0.90479,0.42749,0.85649,2.42786,0.49987,0.86543,0.000653917,0.000653917,0.000653917
19,435.856,0.78136,2.40484,0.49241,0.90324,0.93002,0.95721,0.97271,0.74015,0.86824,0.9097,0.91231,0.43614,0.82746,2.39787,0.4856,0.85905,0.000650383,0.000650383,0.000650383
20,460.656,0.78635,2.44282,0.49056,0.90499,0.90451,0.92455,0.94336,0.70321,0.84727,0.85958,0.88234,0.40889,0.89138,2.5718,0.54763,0.88047,0.000646848,0.000646848,0.000646848
21,482.085,0.77734,2.39358,0.48275,0.90392,0.92851,0.94516,0.96676,0.71553,0.87426,0.89866,0.90354,0.42954,0.85853,2.45009,0.51496,0.87051,0.000643314,0.000643314,0.000643314
22,503.449,0.7728,2.3742,0.49072,0.9017,0.9308,0.95123,0.97279,0.73641,0.88687,0.91909,0.92564,0.44347,0.84,2.43658,0.50031,0.85993,0.00063978,0.00063978,0.00063978
23,528.261,0.77998,2.37861,0.49309,0.9027,0.91644,0.93731,0.9695,0.71439,0.86955,0.90386,0.91521,0.42923,0.87486,2.53193,0.55352,0.86669,0.000636245,0.000636245,0.000636245
24,549.626,0.76381,2.36709,0.47786,0.89703,0.93971,0.95124,0.97102,0.72341,0.89259,0.88634,0.90524,0.42636,0.86108,2.44198,0.51582,0.86468,0.000632711,0.000632711,0.000632711
25,571.003,0.76085,2.33065,0.47096,0.89694,0.94072,0.93908,0.9712,0.73711,0.89368,0.89014,0.91943,0.44854,0.83958,2.38974,0.50528,0.86059,0.000629177,0.000629177,0.000629177
26,595.779,0.76078,2.36369,0.47226,0.90167,0.92666,0.95178,0.97687,0.73897,0.88458,0.91258,0.93222,0.45765,0.82681,2.35898,0.5045,0.8559,0.000625642,0.000625642,0.000625642
27,620.585,0.75692,2.30189,0.46311,0.89277,0.92059,0.92875,0.958,0.72382,0.88508,0.88714,0.91966,0.44182,0.85748,2.42656,0.51874,0.86639,0.000622108,0.000622108,0.000622108
28,641.92,0.75791,2.263,0.46472,0.901,0.94154,0.95419,0.97274,0.73723,0.88536,0.9054,0.91678,0.45457,0.86528,2.33889,0.48712,0.86674,0.000618574,0.000618574,0.000618574
29,663.328,0.76289,2.28457,0.46984,0.90028,0.90407,0.90658,0.94554,0.71471,0.82683,0.83144,0.84709,0.3957,0.8787,2.56416,0.53964,0.87344,0.00061504,0.00061504,0.00061504
30,684.714,0.75249,2.25439,0.46349,0.89312,0.90635,0.95072,0.96682,0.73824,0.87482,0.91207,0.92248,0.44548,0.82702,2.30118,0.49783,0.85942,0.000611505,0.000611505,0.000611505
31,706.062,0.73955,2.21986,0.4427,0.89454,0.94004,0.95559,0.97262,0.74505,0.91029,0.92491,0.93763,0.47075,0.81118,2.28712,0.48366,0.85463,0.000607971,0.000607971,0.000607971
32,730.889,0.71972,2.20321,0.44097,0.88533,0.94738,0.96294,0.96734,0.73995,0.90675,0.92558,0.92704,0.47009,0.81734,2.24842,0.4806,0.85187,0.000604437,0.000604437,0.000604437
33,752.222,0.74857,2.2412,0.45155,0.89537,0.94892,0.96024,0.97385,0.7521,0.90273,0.91786,0.92454,0.46565,0.79429,2.31023,0.46162,0.84675,0.000600902,0.000600902,0.000600902
34,777.048,0.73866,2.22395,0.4477,0.89156,0.95409,0.96174,0.97938,0.75803,0.91536,0.92932,0.93878,0.46579,0.80284,2.27017,0.46707,0.84428,0.000597368,0.000597368,0.000597368
35,801.851,0.72989,2.23616,0.43981,0.88884,0.9581,0.95835,0.98127,0.749,0.92093,0.89871,0.9267,0.45168,0.8344,2.27617,0.47047,0.856,0.000593834,0.000593834,0.000593834
36,823.231,0.74279,2.27349,0.44707,0.89685,0.92183,0.91766,0.94783,0.7113,0.86819,0.86494,0.88828,0.42042,0.87366,2.53983,0.49412,0.88209,0.0005903,0.0005903,0.0005903
37,844.562,0.72874,2.20982,0.43977,0.89041,0.97258,0.9746,0.98625,0.76318,0.93469,0.93732,0.94195,0.47728,0.7954,2.21736,0.44667,0.84968,0.000586765,0.000586765,0.000586765
38,869.354,0.72815,2.15933,0.44513,0.88662,0.9348,0.9464,0.97973,0.7594,0.89365,0.90278,0.93777,0.47398,0.80194,2.31089,0.47728,0.85169,0.000583231,0.000583231,0.000583231
39,890.644,0.72046,2.18692,0.43075,0.88335,0.95883,0.96649,0.98293,0.7678,0.92494,0.93256,0.94963,0.49055,0.78183,2.25463,0.44238,0.84529,0.000579697,0.000579697,0.000579697
40,915.462,0.71734,2.15061,0.42433,0.88758,0.95723,0.95389,0.97747,0.75943,0.92433,0.91914,0.9428,0.47861,0.79875,2.28477,0.46159,0.85071,0.000576162,0.000576162,0.000576162
41,936.813,0.72094,2.17541,0.43387,0.88718,0.95557,0.97335,0.98021,0.75763,0.91957,0.93668,0.94196,0.47768,0.78636,2.23367,0.4383,0.84753,0.000572628,0.000572628,0.000572628
42,958.141,0.71094,2.11994,0.42827,0.88501,0.94281,0.95965,0.97319,0.74374,0.89423,0.91352,0.90872,0.44275,0.82082,2.45293,0.46069,0.85037,0.000569094,0.000569094,0.000569094
43,979.509,0.71718,2.09247,0.43002,0.88422,0.94838,0.96728,0.98175,0.75921,0.91942,0.9367,0.95004,0.46942,0.78941,2.25095,0.45807,0.84881,0.000565559,0.000565559,0.000565559
44,1000.86,0.71055,2.12374,0.42202,0.88399,0.96353,0.95633,0.98107,0.75568,0.92813,0.91056,0.9338,0.47572,0.81044,2.21753,0.44433,0.84634,0.000562025,0.000562025,0.000562025
45,1022.16,0.72399,2.12424,0.42656,0.88611,0.96487,0.96741,0.98389,0.76473,0.92372,0.92753,0.94233,0.48027,0.78964,2.24286,0.43888,0.84118,0.000558491,0.000558491,0.000558491
46,1043.52,0.70151,2.11916,0.41128,0.87786,0.949,0.95262,0.9625,0.7559,0.90343,0.90931,0.91777,0.46184,0.80903,2.26586,0.46019,0.84899,0.000554956,0.000554956,0.000554956
47,1064.85,0.70492,2.13243,0.41972,0.87989,0.96582,0.9636,0.9808,0.76182,0.92083,0.91947,0.92849,0.46982,0.78738,2.22233,0.43962,0.84492,0.000551422,0.000551422,0.000551422
48,1086.2,0.70077,2.0757,0.41409,0.88176,0.95242,0.94872,0.9758,0.75139,0.91804,0.90617,0.93329,0.47339,0.79626,2.25014,0.456,0.84737,0.000547888,0.000547888,0.000547888
49,1107.49,0.69575,2.06826,0.41374,0.88005,0.95465,0.9604,0.98024,0.76976,0.91745,0.92229,0.93958,0.4902,0.78391,2.19304,0.43258,0.84209,0.000544354,0.000544354,0.000544354
50,1132.25,0.70136,2.04793,0.41219,0.88144,0.95168,0.94503,0.97186,0.76387,0.89986,0.9195,0.9306,0.48221,0.78559,2.24374,0.44382,0.84429,0.000540819,0.000540819,0.000540819
51,1153.55,0.69454,2.03183,0.40145,0.87691,0.94765,0.96287,0.97788,0.76564,0.91059,0.92551,0.93695,0.4772,0.78658,2.17356,0.43428,0.84544,0.000537285,0.000537285,0.000537285
52,1174.85,0.69523,2.0417,0.40518,0.87467,0.95491,0.96536,0.98249,0.76625,0.91219,0.92237,0.93099,0.47497,0.77918,2.22797,0.42825,0.84295,0.000533751,0.000533751,0.000533751
53,1196.14,0.67828,2.01424,0.39603,0.87708,0.95845,0.96812,0.97933,0.76865,0.90853,0.91778,0.92426,0.47428,0.77894,2.20158,0.42158,0.84309,0.000530216,0.000530216,0.000530216
54,1217.43,0.68691,2.00997,0.39715,0.88069,0.97368,0.97551,0.98722,0.7759,0.9338,0.93349,0.94356,0.49895,0.77538,2.2073,0.41871,0.84177,0.000526682,0.000526682,0.000526682
55,1242.22,0.69491,2.03286,0.4099,0.88032,0.95735,0.96744,0.97995,0.76537,0.91897,0.92586,0.93091,0.48391,0.7843,2.16428,0.43343,0.84213,0.000523148,0.000523148,0.000523148
56,1263.49,0.68888,2.02964,0.40935,0.878,0.9627,0.96418,0.98185,0.76683,0.92422,0.91853,0.93034,0.47885,0.77063,2.23505,0.41922,0.8387,0.000519613,0.000519613,0.000519613
57,1284.81,0.68116,1.94438,0.40241,0.87826,0.96104,0.96795,0.98092,0.76026,0.93476,0.92125,0.93966,0.48365,0.79116,2.21392,0.43075,0.85075,0.000516079,0.000516079,0.000516079
58,1306.14,0.67656,1.95979,0.39834,0.87161,0.97119,0.97298,0.98408,0.7694,0.91603,0.91811,0.92608,0.47746,0.7962,2.21098,0.4166,0.84602,0.000512545,0.000512545,0.000512545
59,1327.42,0.68484,2.01148,0.39684,0.87801,0.96052,0.96772,0.97985,0.76688,0.90958,0.92634,0.92386,0.48116,0.78848,2.16734,0.42127,0.84388,0.000509011,0.000509011,0.000509011
60,1348.76,0.68653,1.97377,0.39715,0.8755,0.95059,0.96492,0.97584,0.77191,0.90646,0.92017,0.91929,0.47352,0.77064,2.21958,0.43448,0.84177,0.000505476,0.000505476,0.000505476
61,1370.06,0.67537,1.94343,0.39752,0.87523,0.9672,0.96742,0.98123,0.77261,0.92671,0.91844,0.93005,0.48,0.7849,2.20908,0.42296,0.84615,0.000501942,0.000501942,0.000501942
62,1391.4,0.69165,1.96311,0.39654,0.87751,0.97095,0.96897,0.98632,0.77109,0.9387,0.93026,0.94525,0.49375,0.77497,2.17442,0.4203,0.83799,0.000498408,0.000498408,0.000498408
63,1412.74,0.67369,1.94478,0.38946,0.87608,0.96155,0.97355,0.9843,0.7701,0.92221,0.93555,0.94024,0.50014,0.76343,2.15002,0.42208,0.83749,0.000494873,0.000494873,0.000494873
64,1434.01,0.68292,2.02429,0.39571,0.87392,0.96578,0.96807,0.98223,0.77021,0.92455,0.92362,0.9388,0.48776,0.78978,2.23131,0.42141,0.84502,0.000491339,0.000491339,0.000491339
65,1455.32,0.67588,1.98078,0.39339,0.87096,0.96678,0.97555,0.98178,0.7731,0.9215,0.93088,0.92677,0.48527,0.77041,2.20918,0.4148,0.84157,0.000487805,0.000487805,0.000487805
66,1476.6,0.67435,1.95128,0.3856,0.87316,0.96589,0.9679,0.98127,0.7716,0.91844,0.92552,0.93655,0.47733,0.78383,2.2072,0.4179,0.84704,0.000484271,0.000484271,0.000484271
67,1497.93,0.66946,1.90044,0.3866,0.86897,0.97275,0.97,0.98575,0.78111,0.92709,0.9265,0.93577,0.50197,0.76445,2.17881,0.4049,0.83795,0.000480736,0.000480736,0.000480736
68,1522.73,0.67034,1.92639,0.3871,0.87023,0.97091,0.97126,0.98529,0.77297,0.93206,0.9328,0.93961,0.49798,0.76626,2.14695,0.4121,0.84019,0.000477202,0.000477202,0.000477202
69,1544.06,0.66885,1.90436,0.38527,0.874,0.95982,0.97558,0.98422,0.77341,0.91176,0.92778,0.92961,0.4846,0.77932,2.1768,0.4113,0.8403,0.000473668,0.000473668,0.000473668
70,1565.36,0.66865,1.88675,0.38183,0.86965,0.96489,0.97947,0.98644,0.77475,0.92929,0.94371,0.94977,0.50663,0.76404,2.16749,0.42675,0.84056,0.000470133,0.000470133,0.000470133
71,1586.64,0.66309,1.88081,0.38307,0.87412,0.96058,0.97235,0.98492,0.78274,0.91965,0.93476,0.94427,0.50018,0.76029,2.20894,0.40614,0.83925,0.000466599,0.000466599,0.000466599
72,1611.03,0.66346,1.93123,0.38296,0.87154,0.95186,0.95941,0.98128,0.76437,0.90059,0.90792,0.92523,0.47671,0.79927,2.27061,0.43224,0.84233,0.000463065,0.000463065,0.000463065
73,1632.5,0.65279,1.88046,0.38106,0.86929,0.96543,0.97777,0.98637,0.78307,0.92818,0.94123,0.94737,0.49623,0.75529,2.19066,0.40409,0.83514,0.00045953,0.00045953,0.00045953
74,1653.79,0.65496,1.8451,0.3759,0.86888,0.96692,0.97451,0.9834,0.77747,0.91546,0.92451,0.9199,0.48801,0.7561,2.15602,0.43076,0.83641,0.000455996,0.000455996,0.000455996
75,1675.09,0.65013,1.87927,0.37064,0.86628,0.97707,0.97988,0.98872,0.78598,0.9273,0.94279,0.94626,0.51729,0.75553,2.13442,0.40296,0.83544,0.000452462,0.000452462,0.000452462
76,1699.82,0.65295,1.87531,0.37451,0.86623,0.97765,0.97696,0.98896,0.78687,0.94059,0.93116,0.94299,0.51025,0.75471,2.0959,0.39847,0.83436,0.000448928,0.000448928,0.000448928
77,1721.15,0.6638,1.85279,0.37239,0.87053,0.98095,0.98277,0.98772,0.78093,0.94164,0.94265,0.94396,0.50348,0.75944,2.20539,0.40082,0.83721,0.000445393,0.000445393,0.000445393
78,1742.43,0.64973,1.84966,0.37001,0.86731,0.9814,0.98235,0.98812,0.78439,0.94324,0.93611,0.94596,0.5125,0.75495,2.11928,0.39358,0.83539,0.000441859,0.000441859,0.000441859
79,1763.74,0.64167,1.83114,0.3652,0.86651,0.9723,0.97514,0.98616,0.78451,0.92598,0.92929,0.93703,0.49743,0.76034,2.1961,0.399,0.83754,0.000438325,0.000438325,0.000438325
80,1785.07,0.64529,1.79839,0.37021,0.86863,0.9756,0.97032,0.98433,0.78327,0.94136,0.93629,0.94984,0.5051,0.76085,2.17305,0.40149,0.83746,0.00043479,0.00043479,0.00043479
81,1806.39,0.64642,1.81244,0.36508,0.86728,0.97822,0.9848,0.98976,0.7874,0.93315,0.942,0.94764,0.50326,0.75484,2.19964,0.38779,0.83731,0.000431256,0.000431256,0.000431256
82,1827.72,0.64781,1.80444,0.36548,0.86097,0.97155,0.97836,0.98639,0.78323,0.92959,0.93427,0.93761,0.49505,0.75039,2.21466,0.39808,0.83483,0.000427722,0.000427722,0.000427722
83,1849.04,0.65435,1.79593,0.37362,0.86571,0.97339,0.98007,0.98793,0.78286,0.92261,0.9341,0.92861,0.49345,0.76012,2.15025,0.39229,0.83528,0.000424187,0.000424187,0.000424187
84,1870.36,0.64618,1.81678,0.36623,0.86754,0.96496,0.97413,0.98468,0.779,0.92341,0.93093,0.92781,0.49249,0.74801,2.1756,0.3948,0.83336,0.000420653,0.000420653,0.000420653
85,1891.67,0.64103,1.80026,0.36216,0.86465,0.96139,0.97544,0.98377,0.78371,0.92724,0.94149,0.94713,0.5099,0.75024,2.21841,0.40007,0.83413,0.000417119,0.000417119,0.000417119
86,1912.97,0.64061,1.7813,0.36855,0.86517,0.97067,0.96954,0.98421,0.78726,0.92066,0.91994,0.92601,0.49789,0.74892,2.17792,0.39244,0.83531,0.000413584,0.000413584,0.000413584
87,1934.3,0.64008,1.77084,0.36197,0.86302,0.97935,0.98127,0.98763,0.78486,0.94393,0.94504,0.95022,0.51284,0.74565,2.14883,0.38056,0.83544,0.00041005,0.00041005,0.00041005
88,1955.6,0.63614,1.75929,0.36209,0.86438,0.98051,0.98195,0.98906,0.78761,0.93973,0.93909,0.94126,0.50836,0.75162,2.14071,0.38693,0.83239,0.000406516,0.000406516,0.000406516
89,1976.99,0.63944,1.80184,0.36563,0.86551,0.96238,0.98111,0.98505,0.78911,0.92885,0.94668,0.9465,0.518,0.74379,2.21727,0.40444,0.83365,0.000402982,0.000402982,0.000402982
90,2001.8,0.64384,1.77611,0.36278,0.86327,0.9723,0.97958,0.98817,0.78512,0.94166,0.93368,0.94341,0.50691,0.7556,2.17356,0.39362,0.83508,0.000399447,0.000399447,0.000399447
91,2023.29,0.64,1.78226,0.3635,0.86496,0.98066,0.98162,0.98915,0.78739,0.93644,0.92459,0.93182,0.50679,0.7596,2.14245,0.38862,0.83573,0.000395913,0.000395913,0.000395913
92,2044.65,0.63164,1.73824,0.35924,0.86154,0.98284,0.97847,0.98856,0.79339,0.93954,0.9339,0.94149,0.50781,0.7485,2.18295,0.37911,0.83298,0.000392379,0.000392379,0.000392379
93,2066.02,0.63613,1.75673,0.35272,0.86107,0.98298,0.97917,0.98976,0.79191,0.94422,0.94291,0.95193,0.51828,0.7474,2.13421,0.3803,0.83366,0.000388844,0.000388844,0.000388844
94,2090.82,0.63003,1.73904,0.36093,0.86376,0.98148,0.97667,0.98865,0.78716,0.93521,0.93261,0.94201,0.51102,0.75129,2.17374,0.38481,0.83281,0.00038531,0.00038531,0.00038531
95,2112.16,0.62484,1.73158,0.357,0.85922,0.97169,0.97569,0.98783,0.78591,0.93688,0.9402,0.9518,0.51237,0.74497,2.11129,0.38607,0.83204,0.000381776,0.000381776,0.000381776
96,2133.47,0.62884,1.70693,0.36159,0.86053,0.97628,0.98239,0.98737,0.7905,0.93592,0.92711,0.93464,0.51416,0.74013,2.15995,0.38078,0.83226,0.000378242,0.000378242,0.000378242
97,2154.82,0.62852,1.7144,0.35609,0.86031,0.97878,0.97712,0.98793,0.79072,0.93773,0.93284,0.93936,0.52426,0.73446,2.18971,0.38537,0.83028,0.000374707,0.000374707,0.000374707
98,2179.6,0.62912,1.7105,0.36151,0.86633,0.976,0.97457,0.98707,0.78571,0.93549,0.92865,0.94173,0.51066,0.75633,2.1568,0.38975,0.83493,0.000371173,0.000371173,0.000371173
99,2200.94,0.62366,1.69019,0.35788,0.86015,0.97852,0.97641,0.98975,0.79433,0.93737,0.92327,0.94346,0.52457,0.74166,2.14157,0.37679,0.83174,0.000367639,0.000367639,0.000367639
100,2225.67,0.62779,1.6953,0.35696,0.86167,0.97653,0.97934,0.98698,0.79481,0.93366,0.93492,0.93762,0.51491,0.73434,2.163,0.37596,0.83344,0.000364104,0.000364104,0.000364104
101,2247.01,0.62406,1.71036,0.35073,0.85589,0.98161,0.97993,0.9892,0.79272,0.93277,0.93635,0.93841,0.51587,0.73443,2.17639,0.38299,0.83005,0.00036057,0.00036057,0.00036057
102,2268.36,0.6145,1.64403,0.34567,0.85722,0.97268,0.97834,0.98738,0.78303,0.92828,0.93717,0.94078,0.51458,0.74461,2.15393,0.39395,0.83044,0.000357036,0.000357036,0.000357036
103,2289.74,0.61621,1.65286,0.3501,0.85434,0.98338,0.98144,0.98804,0.79067,0.9228,0.91639,0.92339,0.49927,0.74891,2.17741,0.37942,0.82956,0.000353501,0.000353501,0.000353501
104,2311.08,0.62443,1.67039,0.35523,0.85626,0.98099,0.98018,0.98864,0.7941,0.92921,0.92853,0.93868,0.5077,0.73359,2.23506,0.37924,0.83249,0.000349967,0.000349967,0.000349967
105,2332.41,0.62128,1.68356,0.35487,0.8588,0.98492,0.98187,0.98931,0.79635,0.94351,0.94032,0.94201,0.52122,0.73293,2.1744,0.38673,0.82968,0.000346433,0.000346433,0.000346433
106,2353.74,0.61659,1.64455,0.3522,0.85667,0.97786,0.982,0.98997,0.79036,0.92459,0.93266,0.92989,0.49664,0.74184,2.20726,0.3761,0.83118,0.000342899,0.000342899,0.000342899
107,2375.08,0.62096,1.67669,0.34721,0.86063,0.97528,0.98114,0.98888,0.79726,0.92344,0.93435,0.9391,0.51873,0.73354,2.15766,0.37222,0.82989,0.000339364,0.000339364,0.000339364
108,2396.43,0.61861,1.65524,0.35314,0.86423,0.98123,0.97999,0.98741,0.79153,0.92838,0.92925,0.92676,0.50391,0.73798,2.22354,0.37674,0.83254,0.00033583,0.00033583,0.00033583
109,2417.75,0.62274,1.64922,0.35163,0.85807,0.96493,0.97449,0.98416,0.78365,0.91783,0.92485,0.92451,0.4988,0.75992,2.16678,0.4016,0.83516,0.000332296,0.000332296,0.000332296
110,2439.09,0.61243,1.63013,0.34454,0.8584,0.97953,0.98039,0.98862,0.79352,0.93553,0.93158,0.93848,0.52075,0.74052,2.18975,0.37698,0.83143,0.000328761,0.000328761,0.000328761
111,2460.44,0.61195,1.60881,0.34311,0.85902,0.9811,0.98423,0.9889,0.80146,0.93899,0.93277,0.941,0.52542,0.72495,2.17292,0.37128,0.82881,0.000325227,0.000325227,0.000325227
112,2485.21,0.61092,1.64296,0.34261,0.85396,0.97361,0.97454,0.98708,0.79361,0.93656,0.9234,0.94527,0.52635,0.73275,2.17595,0.3771,0.83149,0.000321693,0.000321693,0.000321693
113,2506.55,0.60898,1.61481,0.34629,0.8569,0.97521,0.98146,0.98806,0.79083,0.92159,0.92706,0.92431,0.50916,0.7358,2.17975,0.37907,0.82956,0.000318158,0.000318158,0.000318158
114,2527.88,0.59434,1.61053,0.33199,0.85375,0.97978,0.98663,0.98832,0.80058,0.93848,0.93808,0.93809,0.52411,0.72188,2.17516,0.36675,0.82764,0.000314624,0.000314624,0.000314624
115,2549.24,0.60701,1.60126,0.33942,0.85582,0.98138,0.98122,0.98785,0.79831,0.93256,0.93082,0.92725,0.5079,0.72954,2.23979,0.36718,0.82739,0.00031109,0.00031109,0.00031109
116,2570.59,0.60061,1.62284,0.33985,0.8518,0.9757,0.97892,0.98774,0.79631,0.92689,0.92675,0.93155,0.51885,0.73689,2.17754,0.37162,0.83055,0.000307555,0.000307555,0.000307555
117,2591.96,0.59648,1.55592,0.33558,0.85371,0.98142,0.98058,0.98786,0.8003,0.93945,0.93969,0.94416,0.53495,0.72616,2.16811,0.36611,0.82853,0.000304021,0.000304021,0.000304021
118,2616.78,0.59984,1.60643,0.33393,0.85348,0.98046,0.97816,0.98727,0.79462,0.94066,0.93186,0.94055,0.52748,0.72609,2.22903,0.37169,0.82688,0.000300487,0.000300487,0.000300487
119,2638.14,0.60158,1.6097,0.33384,0.85327,0.97423,0.98221,0.98778,0.79412,0.92801,0.93396,0.93531,0.52417,0.72664,2.17343,0.36846,0.8283,0.000296953,0.000296953,0.000296953
120,2659.5,0.59641,1.57369,0.3342,0.85482,0.97651,0.97733,0.98633,0.79837,0.92352,0.92304,0.92756,0.50989,0.74065,2.28515,0.3754,0.83066,0.000293418,0.000293418,0.000293418
121,2680.83,0.59383,1.57234,0.33429,0.85364,0.97868,0.97814,0.98669,0.79844,0.92672,0.92933,0.93169,0.52088,0.71916,2.1915,0.37474,0.82681,0.000289884,0.000289884,0.000289884
122,2702.16,0.58711,1.52626,0.32931,0.8505,0.97241,0.9808,0.98761,0.79613,0.9256,0.93396,0.93618,0.52558,0.72773,2.19474,0.37398,0.8278,0.00028635,0.00028635,0.00028635
123,2723.51,0.58806,1.53129,0.32917,0.85271,0.98088,0.97788,0.98802,0.79961,0.94147,0.93962,0.94823,0.53089,0.72177,2.21597,0.36808,0.82765,0.000282815,0.000282815,0.000282815
124,2744.84,0.59113,1.53991,0.33008,0.85217,0.97865,0.98002,0.9864,0.79631,0.93418,0.92694,0.93383,0.52151,0.72615,2.25935,0.37189,0.82826,0.000279281,0.000279281,0.000279281
125,2766.17,0.59373,1.53875,0.33597,0.85331,0.9781,0.98052,0.9873,0.79921,0.93276,0.93309,0.94404,0.52732,0.72701,2.25748,0.36642,0.82793,0.000275747,0.000275747,0.000275747
126,2787.48,0.58943,1.52277,0.32895,0.85278,0.97605,0.98155,0.98767,0.80417,0.93483,0.93703,0.94081,0.5303,0.72557,2.19677,0.36433,0.82758,0.000272212,0.000272212,0.000272212
127,2808.82,0.58807,1.51945,0.32594,0.85192,0.97178,0.97572,0.98775,0.79685,0.92332,0.92636,0.93365,0.52077,0.72673,2.25627,0.37258,0.82809,0.000268678,0.000268678,0.000268678
128,2830.15,0.5928,1.53912,0.33019,0.85531,0.97916,0.98028,0.98777,0.80017,0.93279,0.93298,0.93641,0.5184,0.73397,2.26635,0.36714,0.82843,0.000265144,0.000265144,0.000265144
129,2851.49,0.59152,1.53808,0.32707,0.85084,0.97049,0.98319,0.98746,0.79788,0.92346,0.93364,0.93698,0.51618,0.72597,2.21169,0.36927,0.82757,0.00026161,0.00026161,0.00026161
130,2872.84,0.58333,1.51406,0.32385,0.85332,0.98008,0.9841,0.98812,0.80113,0.92045,0.92648,0.928,0.52019,0.72487,2.24941,0.37034,0.82826,0.000258075,0.000258075,0.000258075
