epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,260.98,0.74927,2.14823,0.45142,0.88664,0.97582,0.95427,0.97591,0.73824,0.93136,0.90748,0.92582,0.46629,0.83571,2.33011,0.46565,0.86913,0.00064567,0.00064567,0.00064567
31,269.997,0.7451,2.18898,0.45156,0.88968,0.93997,0.92869,0.96816,0.72919,0.88777,0.87398,0.90097,0.43926,0.83875,2.39491,0.47665,0.86617,0.000643314,0.000643314,0.000643314
32,278.223,0.72785,2.16084,0.44417,0.8829,0.95695,0.96522,0.97663,0.73456,0.90272,0.90686,0.9041,0.44878,0.84818,2.4145,0.4652,0.87132,0.000640958,0.000640958,0.000640958
33,286.814,0.71949,2.0958,0.43276,0.87971,0.95506,0.96235,0.97896,0.74378,0.91179,0.90771,0.92376,0.46657,0.83359,2.37962,0.45297,0.86505,0.000638602,0.000638602,0.000638602
34,295.583,0.7338,2.15088,0.44302,0.88273,0.97204,0.95613,0.97857,0.74288,0.93619,0.91131,0.92683,0.47035,0.82354,2.31773,0.44682,0.85891,0.000636245,0.000636245,0.000636245
35,304.48,0.73415,2.14696,0.43466,0.88174,0.94543,0.94692,0.96715,0.73686,0.89907,0.88934,0.89955,0.45706,0.84301,2.34903,0.47125,0.87241,0.000633889,0.000633889,0.000633889
36,312.987,0.72469,2.10162,0.43522,0.88801,0.96294,0.97317,0.97984,0.74397,0.91742,0.92587,0.92617,0.46374,0.81402,2.28396,0.43795,0.85564,0.000631533,0.000631533,0.000631533
37,321.118,0.71173,2.08465,0.42856,0.88055,0.96195,0.95045,0.97611,0.73536,0.89823,0.88519,0.895,0.44211,0.84272,2.33361,0.44812,0.86106,0.000629177,0.000629177,0.000629177
38,329.692,0.73596,2.1268,0.44384,0.88265,0.96328,0.95803,0.9759,0.74225,0.90965,0.89954,0.90685,0.4521,0.83371,2.30207,0.45649,0.86323,0.000626821,0.000626821,0.000626821
39,337.74,0.7313,2.12133,0.4356,0.88296,0.95334,0.93797,0.95254,0.71345,0.91198,0.89627,0.90374,0.45568,0.85835,2.38677,0.48442,0.86964,0.000624464,0.000624464,0.000624464
40,346.378,0.71633,2.05742,0.42489,0.88079,0.97153,0.97347,0.98134,0.75229,0.93066,0.93069,0.92388,0.47091,0.80885,2.31831,0.44565,0.86023,0.000622108,0.000622108,0.000622108
41,355.25,0.71837,2.04621,0.42238,0.8784,0.95797,0.96712,0.9774,0.7431,0.90788,0.90946,0.91492,0.46937,0.83259,2.2932,0.44432,0.86836,0.000619752,0.000619752,0.000619752
42,363.344,0.7093,2.05321,0.41952,0.87407,0.96253,0.95295,0.97408,0.7456,0.91129,0.90208,0.90629,0.46545,0.81418,2.29283,0.441,0.8598,0.000617396,0.000617396,0.000617396
43,371.833,0.71168,2.04972,0.42095,0.87748,0.95193,0.95272,0.97172,0.74048,0.91423,0.88964,0.91632,0.45418,0.84241,2.41964,0.46105,0.8644,0.00061504,0.00061504,0.00061504
44,380.064,0.71546,2.0176,0.42352,0.87582,0.96985,0.96926,0.98024,0.74907,0.91863,0.91598,0.91731,0.46908,0.81016,2.29487,0.43573,0.85467,0.000612683,0.000612683,0.000612683
45,388.518,0.69221,1.98676,0.41121,0.87341,0.96948,0.9721,0.98186,0.74805,0.93,0.92973,0.93302,0.48349,0.81457,2.27015,0.4282,0.85525,0.000610327,0.000610327,0.000610327
46,397.18,0.70796,1.98427,0.41793,0.87321,0.97047,0.96676,0.97898,0.75418,0.93113,0.92651,0.93179,0.48547,0.79487,2.2608,0.42399,0.85409,0.000607971,0.000607971,0.000607971
47,406.285,0.71138,1.99678,0.41419,0.87748,0.96457,0.97394,0.98145,0.75183,0.89822,0.90952,0.89411,0.46521,0.7931,2.27847,0.41835,0.84745,0.000605615,0.000605615,0.000605615
48,414.79,0.69152,1.95948,0.40883,0.87396,0.97197,0.97038,0.9824,0.75218,0.91683,0.9179,0.91507,0.46563,0.79119,2.24694,0.42032,0.85199,0.000603259,0.000603259,0.000603259
49,423.36,0.70127,1.95658,0.42084,0.87673,0.955,0.95522,0.97208,0.74454,0.91293,0.91049,0.91402,0.47242,0.8043,2.31187,0.43356,0.85658,0.000600902,0.000600902,0.000600902
50,431.814,0.69513,1.94745,0.4067,0.87708,0.95235,0.94688,0.97166,0.74399,0.90892,0.8981,0.91186,0.45625,0.8048,2.3114,0.44906,0.8546,0.000598546,0.000598546,0.000598546
51,439.818,0.68081,1.92331,0.39718,0.87034,0.97857,0.97057,0.98057,0.76165,0.92621,0.91988,0.91942,0.48146,0.77866,2.29948,0.41506,0.84364,0.00059619,0.00059619,0.00059619
52,448.938,0.68937,1.986,0.41101,0.87184,0.96749,0.97208,0.98443,0.75751,0.92054,0.92734,0.92735,0.4879,0.80026,2.22365,0.42766,0.85511,0.000593834,0.000593834,0.000593834
53,457.737,0.7039,1.96835,0.41485,0.87537,0.96735,0.95818,0.97861,0.74924,0.9148,0.90713,0.91453,0.47733,0.81566,2.2674,0.43701,0.85836,0.000591478,0.000591478,0.000591478
54,466.16,0.7037,1.94654,0.40748,0.8728,0.97568,0.96279,0.98184,0.75633,0.93261,0.91932,0.92707,0.47946,0.78524,2.26779,0.42156,0.84675,0.000589121,0.000589121,0.000589121
55,474.341,0.68099,1.90639,0.39695,0.86762,0.97227,0.96745,0.98318,0.75818,0.91953,0.91809,0.92191,0.48871,0.79841,2.2403,0.41367,0.84834,0.000586765,0.000586765,0.000586765
56,483.835,0.68929,1.93426,0.40437,0.87409,0.97533,0.97467,0.98228,0.76388,0.9253,0.91667,0.91275,0.47068,0.77536,2.30737,0.40763,0.84616,0.000584409,0.000584409,0.000584409
57,492.392,0.68139,1.94062,0.39382,0.86953,0.97884,0.96713,0.98371,0.76298,0.93048,0.91991,0.92412,0.48338,0.78506,2.26684,0.42359,0.85119,0.000582053,0.000582053,0.000582053
58,500.477,0.68355,1.92765,0.40105,0.86945,0.97003,0.96105,0.98196,0.76252,0.9226,0.92137,0.93339,0.4999,0.78826,2.28019,0.41562,0.84653,0.000579697,0.000579697,0.000579697
59,509.53,0.68189,1.89924,0.39726,0.86619,0.96822,0.96628,0.98097,0.7609,0.92475,0.9242,0.92851,0.48102,0.79452,2.22135,0.4192,0.84577,0.00057734,0.00057734,0.00057734
60,517.608,0.69153,1.92058,0.40351,0.87171,0.97301,0.96773,0.9807,0.75786,0.9279,0.92114,0.92275,0.47863,0.7971,2.22625,0.41513,0.85092,0.000574984,0.000574984,0.000574984
61,526.24,0.68697,1.87816,0.40015,0.87165,0.96638,0.97615,0.98596,0.76409,0.92585,0.91585,0.91835,0.4776,0.78449,2.24311,0.40459,0.84525,0.000572628,0.000572628,0.000572628
62,534.397,0.68,1.8755,0.39412,0.87037,0.97482,0.96947,0.98271,0.75134,0.91185,0.90771,0.90005,0.46614,0.7905,2.23501,0.4169,0.84469,0.000570272,0.000570272,0.000570272
63,543.362,0.68674,1.92293,0.39932,0.87191,0.96917,0.97258,0.98319,0.75638,0.92481,0.91662,0.92139,0.47769,0.77577,2.28345,0.41658,0.84451,0.000567916,0.000567916,0.000567916
64,551.58,0.68004,1.87379,0.39894,0.86917,0.97784,0.96935,0.98525,0.75965,0.9263,0.91865,0.91423,0.47092,0.78915,2.28206,0.39899,0.84642,0.000565559,0.000565559,0.000565559
65,559.86,0.6789,1.86695,0.39447,0.87007,0.97269,0.9608,0.98184,0.75495,0.92135,0.90257,0.91481,0.47239,0.79025,2.33798,0.41227,0.85229,0.000563203,0.000563203,0.000563203
66,568.463,0.67371,1.8557,0.39344,0.86987,0.95571,0.95056,0.97605,0.75226,0.89274,0.90302,0.9066,0.47706,0.80535,2.26751,0.44782,0.85685,0.000560847,0.000560847,0.000560847
67,576.478,0.67754,1.84622,0.39173,0.86939,0.96734,0.96913,0.98194,0.75627,0.9163,0.91257,0.91404,0.47663,0.7961,2.28547,0.40743,0.84973,0.000558491,0.000558491,0.000558491
68,584.99,0.65791,1.83174,0.38604,0.86589,0.97133,0.96332,0.9837,0.76205,0.91764,0.91174,0.90973,0.47737,0.78365,2.24257,0.41898,0.84784,0.000556135,0.000556135,0.000556135
69,593.196,0.67309,1.88431,0.39235,0.87069,0.96399,0.95462,0.97732,0.75423,0.91223,0.9029,0.90843,0.47194,0.79434,2.33903,0.41759,0.85448,0.000553778,0.000553778,0.000553778
70,602.129,0.67491,1.82804,0.39324,0.86843,0.96562,0.96103,0.98174,0.7521,0.9073,0.90034,0.90479,0.47267,0.79419,2.25394,0.416,0.85379,0.000551422,0.000551422,0.000551422
71,610.14,0.67572,1.85879,0.39419,0.86934,0.96576,0.96235,0.98262,0.76689,0.91882,0.9125,0.91629,0.48823,0.76318,2.2034,0.40437,0.84046,0.000549066,0.000549066,0.000549066
72,618.721,0.66031,1.78935,0.37964,0.86534,0.97541,0.96841,0.98408,0.76263,0.92571,0.92038,0.91696,0.487,0.77797,2.2215,0.40358,0.84361,0.00054671,0.00054671,0.00054671
73,626.826,0.66779,1.82505,0.38345,0.86707,0.97564,0.9773,0.98422,0.75825,0.92645,0.91805,0.91,0.4726,0.78886,2.30874,0.40184,0.84254,0.000544354,0.000544354,0.000544354
74,635.455,0.68004,1.87025,0.39594,0.87111,0.97801,0.97666,0.98408,0.76518,0.9146,0.91301,0.90112,0.48278,0.76899,2.16975,0.39686,0.83995,0.000541997,0.000541997,0.000541997
75,643.724,0.68542,1.84648,0.39228,0.86908,0.97271,0.97465,0.98236,0.76351,0.9281,0.92317,0.91699,0.49099,0.77126,2.26372,0.40087,0.84167,0.000539641,0.000539641,0.000539641
76,651.872,0.65836,1.80426,0.37849,0.86315,0.97112,0.97193,0.98347,0.77272,0.91978,0.92043,0.91494,0.49067,0.75612,2.1892,0.38491,0.83836,0.000537285,0.000537285,0.000537285
77,660.423,0.66327,1.78714,0.38132,0.871,0.97688,0.97538,0.98587,0.76671,0.92454,0.91692,0.91595,0.48085,0.7746,2.24333,0.40689,0.84174,0.000534929,0.000534929,0.000534929
78,668.547,0.67764,1.8033,0.38777,0.8701,0.9708,0.95617,0.97924,0.75629,0.91838,0.90988,0.91353,0.48413,0.78015,2.23389,0.40837,0.8432,0.000532573,0.000532573,0.000532573
79,676.836,0.66578,1.82822,0.37714,0.86425,0.9671,0.97049,0.98217,0.76322,0.90433,0.90971,0.9087,0.4829,0.78655,2.25354,0.40481,0.8501,0.000530216,0.000530216,0.000530216
80,684.928,0.67108,1.78218,0.38391,0.862,0.96549,0.96957,0.98376,0.76859,0.92393,0.91494,0.91719,0.49744,0.77246,2.23899,0.4018,0.84695,0.00052786,0.00052786,0.00052786
81,693.946,0.65432,1.75179,0.37659,0.861,0.97989,0.97805,0.98674,0.77351,0.93245,0.92034,0.92292,0.49481,0.77115,2.24821,0.39677,0.84019,0.000525504,0.000525504,0.000525504
82,702.911,0.65811,1.74867,0.37998,0.86001,0.97714,0.97207,0.98276,0.76706,0.91913,0.91267,0.90882,0.48188,0.76612,2.31734,0.39429,0.83882,0.000523148,0.000523148,0.000523148
83,711.442,0.64795,1.75913,0.3759,0.8638,0.9749,0.97102,0.98552,0.76432,0.92263,0.92001,0.91985,0.48288,0.77451,2.28922,0.39852,0.8426,0.000520792,0.000520792,0.000520792
84,719.817,0.65782,1.77073,0.37486,0.86353,0.9776,0.97464,0.98756,0.78134,0.93609,0.92549,0.93024,0.51024,0.74841,2.16029,0.38514,0.83582,0.000518435,0.000518435,0.000518435
85,728.419,0.65096,1.75857,0.38022,0.86513,0.97643,0.96782,0.98528,0.77157,0.92737,0.91342,0.9147,0.49347,0.76363,2.2392,0.39115,0.83861,0.000516079,0.000516079,0.000516079
