epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,2829.76,0.72243,2.01785,0.43235,0.88586,0.97889,0.97672,0.98553,0.76773,0.94616,0.94454,0.95057,0.49424,0.78516,2.19454,0.43313,0.83945,0.000516079,0.000516079,0.000516079
58,2884.86,0.70904,2.03028,0.41886,0.87534,0.97789,0.97465,0.98425,0.76373,0.92953,0.93189,0.93362,0.47605,0.78655,2.19289,0.42262,0.83825,0.000512545,0.000512545,0.000512545
59,2915.27,0.70732,1.99777,0.41305,0.87633,0.98134,0.97085,0.98467,0.76323,0.9398,0.93032,0.94317,0.48208,0.80038,2.21353,0.4269,0.83999,0.000509011,0.000509011,0.000509011
60,2959.07,0.70819,1.99022,0.41278,0.87572,0.97103,0.97621,0.98647,0.7679,0.93385,0.93974,0.94344,0.49751,0.78697,2.17746,0.42626,0.83763,0.000505476,0.000505476,0.000505476
61,3014.57,0.69431,1.98043,0.40268,0.87282,0.97958,0.975,0.98413,0.77015,0.94425,0.93974,0.95226,0.49809,0.78094,2.21804,0.41667,0.83934,0.000501942,0.000501942,0.000501942
62,3069.02,0.71013,1.98098,0.41623,0.87927,0.97366,0.97286,0.98507,0.76363,0.92375,0.93396,0.93572,0.4783,0.7984,2.2458,0.433,0.84248,0.000498408,0.000498408,0.000498408
63,3123.88,0.70352,1.98607,0.40517,0.868,0.98098,0.97919,0.98639,0.76924,0.94716,0.94607,0.95705,0.48998,0.78576,2.17893,0.41503,0.83671,0.000494873,0.000494873,0.000494873
64,3175.84,0.70448,1.99313,0.41242,0.88018,0.97115,0.97416,0.98569,0.77181,0.9349,0.92206,0.93999,0.48787,0.78372,2.19459,0.42764,0.84114,0.000491339,0.000491339,0.000491339
65,3229.68,0.70472,1.9971,0.40879,0.87715,0.96805,0.96347,0.97851,0.75473,0.93808,0.92632,0.94764,0.48685,0.82418,2.33177,0.45542,0.85447,0.000487805,0.000487805,0.000487805
66,3284.25,0.70918,1.98921,0.41712,0.87747,0.97304,0.97191,0.98461,0.77224,0.93208,0.93117,0.93981,0.49082,0.77417,2.22882,0.42592,0.83442,0.000484271,0.000484271,0.000484271
