epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,196.86,1.15646,2.68037,0.80198,0.97232,0.82043,0.88023,0.90751,0.54676,0.67105,0.70365,0.73622,0.28079,1.12837,2.79534,0.75806,0.97783,0.000646848,0.000646848,0.000646848
21,209.48,1.01599,2.6519,0.63892,0.95082,0.82555,0.87817,0.91359,0.57109,0.75368,0.80296,0.82133,0.30046,1.13508,2.78224,0.91013,0.97904,0.000643314,0.000643314,0.000643314
22,221.953,1.05984,2.73572,0.72354,0.96523,0.88152,0.8845,0.94334,0.56556,0.79215,0.80865,0.83766,0.30488,1.1734,2.69394,0.74208,0.98914,0.00063978,0.00063978,0.00063978
23,234.127,1.02171,2.60397,0.65089,0.95408,0.80302,0.89169,0.91925,0.5524,0.75261,0.83402,0.84892,0.30963,1.20307,2.75226,0.79401,0.98056,0.000636245,0.000636245,0.000636245
24,242.839,1.06688,2.73821,0.68458,0.97024,0.73761,0.89168,0.90699,0.55846,0.69166,0.84201,0.83173,0.31944,1.14667,2.7422,0.9593,0.96851,0.000632711,0.000632711,0.000632711
25,255.607,1.01016,2.61951,0.6104,0.95178,0.8119,0.87357,0.9152,0.55329,0.74356,0.81142,0.81495,0.3,1.1526,2.93878,0.89305,0.97506,0.000629177,0.000629177,0.000629177
26,264.676,1.00262,2.64726,0.61883,0.94328,0.80565,0.83968,0.92057,0.56991,0.71493,0.79844,0.82795,0.33157,1.16055,2.92493,0.90562,0.971,0.000625642,0.000625642,0.000625642
27,276.848,1.01009,2.66728,0.71133,0.95219,0.85153,0.90923,0.94386,0.5569,0.79034,0.8603,0.86393,0.33713,1.10138,2.72538,0.68545,0.94804,0.000622108,0.000622108,0.000622108
28,285.448,1.01575,2.64253,0.65554,0.96032,0.8483,0.83688,0.94133,0.56231,0.76729,0.76256,0.83697,0.3291,1.11126,2.72771,0.73857,0.93968,0.000618574,0.000618574,0.000618574
29,294.355,0.99725,2.83506,0.60425,0.94245,0.87287,0.78891,0.86624,0.521,0.8228,0.73692,0.78759,0.31024,1.12471,2.64962,0.73455,0.95258,0.00061504,0.00061504,0.00061504
30,303.517,0.98954,2.58385,0.60633,0.94146,0.81284,0.87908,0.92177,0.54693,0.75011,0.81565,0.81878,0.30744,1.16947,2.74272,1.0348,0.97098,0.000611505,0.000611505,0.000611505
31,312.347,1.046,2.59393,0.62875,0.97151,0.76632,0.89792,0.92065,0.56608,0.61178,0.72205,0.70701,0.27853,1.15523,2.78985,0.94823,0.96488,0.000607971,0.000607971,0.000607971
32,320.996,1.0796,2.65035,0.65219,0.97057,0.89905,0.88971,0.95444,0.62464,0.843,0.83367,0.86447,0.34753,1.09986,2.63091,0.68007,0.94127,0.000604437,0.000604437,0.000604437
33,333.546,0.95845,2.52954,0.60108,0.93943,0.78718,0.89236,0.90845,0.61405,0.63722,0.74328,0.72374,0.31615,1.07298,2.64264,0.84413,0.93898,0.000600902,0.000600902,0.000600902
34,342.588,0.95035,2.4226,0.57168,0.92312,0.82805,0.90594,0.94512,0.62009,0.71289,0.76331,0.79407,0.35658,1.08136,2.71153,0.69349,0.94384,0.000597368,0.000597368,0.000597368
35,351.149,1.02383,2.39417,0.73948,0.95015,0.87443,0.92551,0.95237,0.59289,0.82308,0.88999,0.8819,0.36361,1.09255,2.53151,0.65577,0.94096,0.000593834,0.000593834,0.000593834
36,359.772,0.9909,2.58036,0.61742,0.95741,0.82037,0.94088,0.94851,0.59424,0.76997,0.85986,0.8659,0.35408,1.06399,2.59162,0.65417,0.92669,0.0005903,0.0005903,0.0005903
37,368.748,0.94108,2.44662,0.57222,0.94465,0.86591,0.92532,0.95527,0.60752,0.81234,0.86638,0.87472,0.32913,1.10075,2.71004,0.64831,0.95603,0.000586765,0.000586765,0.000586765
38,377.718,0.9856,2.50223,0.62195,0.96796,0.88514,0.85356,0.94407,0.59421,0.8249,0.79448,0.85892,0.34153,1.13174,2.59043,0.6465,0.95531,0.000583231,0.000583231,0.000583231
39,386.305,0.95863,2.35821,0.60409,0.94218,0.74962,0.92725,0.90043,0.57164,0.683,0.8463,0.78247,0.32499,1.13755,2.59499,0.71772,0.97176,0.000579697,0.000579697,0.000579697
40,394.933,0.94321,2.48575,0.57847,0.91966,0.75697,0.87292,0.84605,0.54722,0.69863,0.82023,0.76523,0.30681,1.12662,2.80763,0.96732,0.95543,0.000576162,0.000576162,0.000576162
41,403.883,0.93908,2.4298,0.55998,0.92278,0.75681,0.88592,0.86999,0.57686,0.70488,0.83636,0.80345,0.29958,1.1229,2.82613,0.93164,0.95617,0.000572628,0.000572628,0.000572628
42,412.823,0.97708,2.52562,0.59169,0.95016,0.84521,0.92076,0.95042,0.60295,0.78855,0.86776,0.80941,0.33074,1.09125,2.62113,0.68641,0.94643,0.000569094,0.000569094,0.000569094
43,421.412,0.9557,2.50686,0.57053,0.94181,0.79953,0.88744,0.89713,0.56397,0.74837,0.84751,0.8169,0.31942,1.08586,2.72166,0.74526,0.9327,0.000565559,0.000565559,0.000565559
44,430.067,0.98018,2.42162,0.59458,0.91519,0.90239,0.91653,0.95142,0.5892,0.76158,0.86602,0.82544,0.34722,1.05512,2.42172,0.678,0.93282,0.000562025,0.000562025,0.000562025
45,439.353,0.96712,2.45,0.58833,0.93995,0.83798,0.93771,0.95105,0.59377,0.68171,0.79273,0.76465,0.33253,1.0942,2.44942,0.66648,0.93338,0.000558491,0.000558491,0.000558491
46,448.423,0.92729,2.40115,0.55297,0.90929,0.89333,0.9226,0.9667,0.61619,0.70018,0.79811,0.74542,0.34079,1.03188,2.46419,0.61709,0.91928,0.000554956,0.000554956,0.000554956
47,457.441,0.92061,2.34419,0.56159,0.92126,0.91977,0.91825,0.96484,0.59908,0.76821,0.75149,0.77751,0.33787,1.03284,2.42965,0.60776,0.92316,0.000551422,0.000551422,0.000551422
48,466.213,0.93252,2.4235,0.54716,0.93709,0.90195,0.90245,0.96449,0.62523,0.84267,0.8471,0.87883,0.36955,1.06192,2.53632,0.58829,0.92664,0.000547888,0.000547888,0.000547888
49,478.806,0.90557,2.4554,0.54489,0.91599,0.86005,0.9137,0.94846,0.60971,0.79472,0.84664,0.86407,0.35335,1.06354,2.56059,0.62818,0.9285,0.000544354,0.000544354,0.000544354
50,487.799,0.91034,2.45228,0.52044,0.92212,0.89139,0.87325,0.9347,0.61896,0.83375,0.81324,0.85585,0.33263,1.07996,2.62051,0.68397,0.92354,0.000540819,0.000540819,0.000540819
51,496.441,0.91946,2.47165,0.53815,0.93206,0.86906,0.93357,0.96067,0.61496,0.83635,0.8332,0.8882,0.35463,1.04754,2.59141,0.632,0.91342,0.000537285,0.000537285,0.000537285
52,505.067,0.90659,2.33601,0.53207,0.90802,0.88333,0.91039,0.94245,0.61974,0.84237,0.85427,0.87544,0.35646,1.03726,2.39047,0.6436,0.92264,0.000533751,0.000533751,0.000533751
53,513.975,0.88952,2.28888,0.51079,0.91181,0.87445,0.91746,0.9537,0.63451,0.83397,0.83679,0.87407,0.35661,1.0363,2.41957,0.63537,0.9179,0.000530216,0.000530216,0.000530216
54,522.89,0.95315,2.47977,0.63912,0.93711,0.81572,0.93272,0.9421,0.59699,0.77898,0.83798,0.84868,0.3397,1.10955,2.50981,0.72231,0.94589,0.000526682,0.000526682,0.000526682
55,531.454,0.91587,2.37269,0.5258,0.9307,0.85795,0.91108,0.93743,0.63487,0.80368,0.86062,0.86281,0.35406,1.04231,2.48303,0.72655,0.91587,0.000523148,0.000523148,0.000523148
56,540.029,0.92011,2.39163,0.52348,0.92855,0.87573,0.92754,0.95667,0.64272,0.68808,0.83767,0.80403,0.33281,1.08232,2.57357,0.63204,0.91764,0.000519613,0.000519613,0.000519613
57,548.921,0.92441,2.29443,0.53649,0.92637,0.89532,0.88015,0.94158,0.63118,0.74288,0.73506,0.76256,0.31985,1.06285,2.4556,0.65757,0.92047,0.000516079,0.000516079,0.000516079
58,557.861,0.93685,2.28916,0.52451,0.91947,0.84714,0.93296,0.95374,0.65689,0.70996,0.76876,0.77182,0.3303,1.07792,2.61832,0.63845,0.92667,0.000512545,0.000512545,0.000512545
59,566.489,0.95065,2.48816,0.54501,0.93622,0.88103,0.92822,0.9438,0.62279,0.83483,0.88544,0.8824,0.37262,1.04869,2.40271,0.61009,0.9226,0.000509011,0.000509011,0.000509011
60,575.063,0.86967,2.24646,0.51893,0.90074,0.88192,0.93177,0.95487,0.61079,0.84,0.84508,0.87888,0.35676,1.05486,2.48485,0.60791,0.92416,0.000505476,0.000505476,0.000505476
61,584.283,0.88546,2.21454,0.48796,0.90607,0.89914,0.91286,0.95636,0.61341,0.8195,0.82781,0.86771,0.36988,1.06083,2.49024,0.63086,0.92116,0.000501942,0.000501942,0.000501942
62,593.31,0.87485,2.23199,0.49112,0.91304,0.89494,0.93724,0.96243,0.6155,0.76792,0.78847,0.81514,0.3502,1.0451,2.38479,0.58275,0.92483,0.000498408,0.000498408,0.000498408
63,601.92,0.90279,2.3384,0.52387,0.91874,0.92687,0.9399,0.9599,0.62554,0.79056,0.79809,0.83981,0.36718,0.99605,2.38354,0.56016,0.90382,0.000494873,0.000494873,0.000494873
64,610.485,0.90572,2.42582,0.51474,0.91098,0.92369,0.93369,0.96044,0.65904,0.88294,0.88279,0.90681,0.38708,0.9803,2.36819,0.57535,0.89586,0.000491339,0.000491339,0.000491339
65,622.909,0.89065,2.27743,0.52196,0.90954,0.8965,0.9375,0.95304,0.65399,0.83956,0.88038,0.89601,0.37309,0.9897,2.34659,0.57105,0.89909,0.000487805,0.000487805,0.000487805
66,631.833,0.90061,2.3172,0.54065,0.9147,0.93699,0.91898,0.96026,0.65295,0.85498,0.83937,0.8584,0.34981,1.01497,2.36636,0.58762,0.90699,0.000484271,0.000484271,0.000484271
67,640.425,0.85202,2.25709,0.48766,0.89807,0.94062,0.91449,0.96659,0.67961,0.88353,0.86197,0.90121,0.36524,1.0185,2.41503,0.60398,0.90323,0.000480736,0.000480736,0.000480736
68,649.037,0.89254,2.39124,0.52495,0.903,0.88514,0.95061,0.92942,0.63106,0.81288,0.87934,0.83856,0.37526,1.01889,2.42092,0.66475,0.90318,0.000477202,0.000477202,0.000477202
69,657.973,0.88056,2.27751,0.52003,0.90854,0.88259,0.92918,0.9484,0.65362,0.8126,0.86076,0.85873,0.38845,1.01347,2.39836,0.61324,0.90757,0.000473668,0.000473668,0.000473668
70,666.921,0.90925,2.3555,0.52408,0.92214,0.85943,0.93635,0.9585,0.65038,0.79181,0.86823,0.86033,0.36818,1.0378,2.40121,0.65124,0.91274,0.000470133,0.000470133,0.000470133
71,675.45,0.89626,2.28421,0.50519,0.91612,0.89902,0.93211,0.95906,0.64756,0.83153,0.86502,0.87603,0.38118,1.01207,2.39162,0.63138,0.90525,0.000466599,0.000466599,0.000466599
72,684.075,0.90202,2.34577,0.48676,0.90776,0.91259,0.93661,0.95746,0.63261,0.75049,0.76754,0.77532,0.3457,1.03613,2.37749,0.60865,0.90544,0.000463065,0.000463065,0.000463065
73,692.969,1.06813,2.44294,0.59429,0.97494,0.91046,0.92995,0.95713,0.65513,0.85773,0.86031,0.87879,0.35899,1.02086,2.36728,0.57447,0.91088,0.00045953,0.00045953,0.00045953
74,701.88,0.8677,2.20661,0.52516,0.89572,0.9013,0.93663,0.95662,0.66002,0.82163,0.85898,0.87397,0.38897,1.01158,2.41389,0.57247,0.91105,0.000455996,0.000455996,0.000455996
75,710.442,0.9022,2.27895,0.50081,0.91555,0.91072,0.95271,0.96559,0.67196,0.75986,0.87356,0.83702,0.35196,1.01384,2.33269,0.56451,0.90655,0.000452462,0.000452462,0.000452462
76,718.988,0.86582,2.17967,0.47809,0.91301,0.9366,0.94161,0.96286,0.65552,0.86536,0.85961,0.85997,0.35103,1.02647,2.383,0.60163,0.90648,0.000448928,0.000448928,0.000448928
77,727.854,0.87491,2.1841,0.48743,0.90658,0.93549,0.93202,0.96097,0.66749,0.86818,0.86148,0.87801,0.36356,1.01416,2.42454,0.56438,0.90448,0.000445393,0.000445393,0.000445393
78,736.762,0.89402,2.41925,0.73356,0.90437,0.87771,0.92098,0.94535,0.64313,0.83223,0.86285,0.86707,0.3777,1.01599,2.44636,0.57969,0.90576,0.000441859,0.000441859,0.000441859
79,745.328,0.86442,2.26959,0.50429,0.89213,0.89825,0.9203,0.95687,0.66288,0.8382,0.84892,0.86994,0.36805,1.01941,2.35714,0.57732,0.90375,0.000438325,0.000438325,0.000438325
80,753.888,0.83807,2.29507,0.49567,0.89733,0.90761,0.91738,0.95955,0.66701,0.85634,0.86767,0.89303,0.40353,0.97438,2.35098,0.58995,0.89287,0.00043479,0.00043479,0.00043479
81,766.319,0.85924,2.20957,0.49691,0.89352,0.92813,0.94502,0.96574,0.67327,0.87482,0.88667,0.90112,0.39233,0.98289,2.33321,0.56567,0.89345,0.000431256,0.000431256,0.000431256
82,775.163,0.85171,3.10211,0.50961,0.88919,0.902,0.9372,0.95587,0.66324,0.82226,0.86034,0.85684,0.38259,1.01997,2.39958,0.56129,0.91205,0.000427722,0.000427722,0.000427722
83,783.702,0.8479,2.12845,0.47106,0.89458,0.92771,0.94498,0.97205,0.64532,0.83297,0.8476,0.85601,0.37084,1.0252,2.38877,0.54243,0.90543,0.000424187,0.000424187,0.000424187
84,792.317,0.91298,2.1985,0.54512,0.90329,0.91277,0.94325,0.96412,0.6662,0.83911,0.87063,0.87565,0.36436,1.0091,2.32344,0.55195,0.90067,0.000420653,0.000420653,0.000420653
85,801.246,0.87471,2.28051,0.4818,0.90218,0.86702,0.93854,0.94618,0.67853,0.81076,0.87332,0.86818,0.35405,0.99891,2.31452,0.61924,0.90218,0.000417119,0.000417119,0.000417119
86,810.158,0.87426,2.21315,0.48994,0.91477,0.91332,0.92212,0.96082,0.66265,0.83315,0.84371,0.86545,0.3624,0.9961,2.30027,0.5852,0.89701,0.000413584,0.000413584,0.000413584
87,818.721,0.8274,2.12279,0.44978,0.88062,0.90416,0.9292,0.95691,0.65747,0.84969,0.85065,0.86856,0.35414,0.98599,2.35498,0.5415,0.90033,0.00041005,0.00041005,0.00041005
88,827.284,0.82622,2.08696,0.50438,0.88955,0.92439,0.92304,0.95973,0.63265,0.76753,0.75809,0.7763,0.36217,1.03479,2.34731,0.5748,0.91662,0.000406516,0.000406516,0.000406516
89,836.178,0.82481,2.09137,0.46479,0.89263,0.91973,0.94208,0.96148,0.65909,0.85051,0.86147,0.86694,0.36874,1.03843,2.4391,0.57941,0.91402,0.000402982,0.000402982,0.000402982
90,845.076,0.82782,2.153,0.51119,0.88691,0.90044,0.9412,0.96717,0.68192,0.84075,0.88719,0.89149,0.39075,1.01195,2.34062,0.55286,0.90792,0.000399447,0.000399447,0.000399447
91,857.126,0.87344,2.16222,0.51644,0.9009,0.94152,0.91714,0.96746,0.65804,0.87729,0.84466,0.87287,0.39273,1.01298,2.36574,0.56392,0.90664,0.000395913,0.000395913,0.000395913
92,865.69,0.84083,2.13952,0.49486,0.89476,0.94357,0.94838,0.96557,0.6698,0.8716,0.87746,0.85812,0.39417,1.00769,2.35111,0.58898,0.90431,0.000392379,0.000392379,0.000392379
93,874.59,0.83976,2.18865,0.48215,0.90442,0.89507,0.9506,0.95823,0.67189,0.81305,0.8684,0.85464,0.39004,0.99484,2.33819,0.60559,0.8952,0.000388844,0.000388844,0.000388844
94,883.47,0.83261,2.15016,0.49584,0.88528,0.91729,0.94908,0.96261,0.68589,0.84155,0.85684,0.86136,0.38468,0.96988,2.34717,0.57929,0.89671,0.00038531,0.00038531,0.00038531
95,892.024,0.86173,2.27104,0.48138,0.91407,0.93098,0.93701,0.97303,0.66816,0.86547,0.87405,0.89334,0.38107,0.97258,2.29425,0.58644,0.89769,0.000381776,0.000381776,0.000381776
96,900.59,0.83677,2.05389,0.46507,0.88352,0.93489,0.94331,0.97292,0.66616,0.85705,0.8671,0.88713,0.39715,0.98319,2.29834,0.54409,0.89493,0.000378242,0.000378242,0.000378242
97,909.462,0.80539,2.05324,0.44712,0.87721,0.91541,0.9346,0.97012,0.67938,0.84459,0.86943,0.89171,0.39255,1.0309,2.41964,0.56026,0.90682,0.000374707,0.000374707,0.000374707
98,918.355,0.83538,2.16196,0.45339,0.88526,0.9399,0.92646,0.96685,0.65208,0.87167,0.86233,0.88938,0.37209,0.99733,2.38057,0.55743,0.90085,0.000371173,0.000371173,0.000371173
99,926.898,0.82587,2.06728,0.46324,0.88049,0.93908,0.9455,0.97296,0.6823,0.88478,0.87821,0.88735,0.39622,0.96809,2.29859,0.54537,0.88584,0.000367639,0.000367639,0.000367639
100,938.981,0.82701,2.09061,0.46428,0.88359,0.92473,0.94316,0.96756,0.67707,0.8631,0.87175,0.8751,0.388,0.97447,2.26582,0.59061,0.89016,0.000364104,0.000364104,0.000364104
101,947.862,0.83706,2.07131,0.4595,0.89158,0.91282,0.9459,0.9731,0.68221,0.75289,0.77473,0.77506,0.36969,0.96985,2.2992,0.58293,0.88353,0.00036057,0.00036057,0.00036057
102,956.739,0.85486,2.08217,0.45892,0.88626,0.91192,0.93965,0.95968,0.6633,0.8482,0.86892,0.87412,0.3848,0.99754,2.31382,0.56483,0.89186,0.000357036,0.000357036,0.000357036
103,965.297,0.79462,2.12973,0.43594,0.88369,0.94117,0.92924,0.96908,0.68789,0.7781,0.84984,0.84694,0.38055,0.98607,2.33801,0.57573,0.89372,0.000353501,0.000353501,0.000353501
104,973.864,0.79027,2.05725,0.45005,0.87068,0.95997,0.95217,0.97474,0.68286,0.89867,0.89575,0.91047,0.40089,0.99112,2.29281,0.53492,0.89026,0.000349967,0.000349967,0.000349967
105,986.287,0.84763,2.10091,0.46692,0.89804,0.95086,0.946,0.97587,0.67682,0.87859,0.87741,0.89176,0.40335,0.99902,2.26899,0.54673,0.89209,0.000346433,0.000346433,0.000346433
106,995.212,0.80275,2.1418,0.46883,0.8808,0.94536,0.94716,0.96935,0.68588,0.89421,0.89237,0.91077,0.41667,0.96842,2.26395,0.52332,0.88663,0.000342899,0.000342899,0.000342899
107,1007.31,0.81823,1.99067,0.48108,0.88318,0.92169,0.95571,0.97299,0.6819,0.85849,0.89299,0.89445,0.40073,0.98697,2.35973,0.53354,0.89494,0.000339364,0.000339364,0.000339364
108,1015.87,0.81322,2.10076,0.44772,0.88567,0.9371,0.9322,0.96797,0.67126,0.87245,0.8679,0.88061,0.40721,0.96932,2.3538,0.59846,0.8954,0.00033583,0.00033583,0.00033583
109,1024.78,0.83206,2.08788,0.4563,0.88586,0.93816,0.93903,0.97192,0.68706,0.88509,0.87539,0.89195,0.41766,0.9616,2.32149,0.60783,0.89439,0.000332296,0.000332296,0.000332296
110,1037.34,0.78248,1.99525,0.4293,0.87754,0.94136,0.93762,0.96247,0.66207,0.76578,0.86777,0.82305,0.39149,0.97256,2.35193,0.58172,0.90101,0.000328761,0.000328761,0.000328761
111,1045.9,0.84217,2.19027,0.44751,0.91301,0.9408,0.92189,0.96646,0.67776,0.88902,0.87101,0.90468,0.3955,0.97665,2.33609,0.61718,0.90185,0.000325227,0.000325227,0.000325227
112,1054.51,0.76286,1.93351,0.41257,0.8701,0.94975,0.92773,0.961,0.66821,0.86936,0.87927,0.89047,0.3954,0.95889,2.27183,0.594,0.89626,0.000321693,0.000321693,0.000321693
113,1063.43,0.78967,1.9756,0.44069,0.88111,0.93997,0.94131,0.95965,0.65833,0.86627,0.85629,0.87358,0.38954,0.97637,2.32033,0.58224,0.89829,0.000318158,0.000318158,0.000318158
114,1072.32,0.78929,2.00586,0.4309,0.87621,0.94399,0.94344,0.97035,0.67935,0.86061,0.8698,0.87632,0.41529,0.9546,2.29009,0.53678,0.88684,0.000314624,0.000314624,0.000314624
115,1080.88,0.82657,2.09402,0.43425,0.89258,0.95537,0.94935,0.975,0.66725,0.87669,0.87199,0.88134,0.38002,0.96773,2.3147,0.53333,0.88888,0.00031109,0.00031109,0.00031109
116,1089.45,0.80931,2.04582,0.45169,0.89294,0.95126,0.92021,0.96238,0.65527,0.87327,0.85649,0.88186,0.39951,0.97848,2.23395,0.61848,0.89082,0.000307555,0.000307555,0.000307555
117,1098.38,0.82698,2.04313,0.43059,0.88999,0.95516,0.93308,0.97166,0.66576,0.88805,0.86629,0.89713,0.40135,0.97726,2.25182,0.58703,0.88859,0.000304021,0.000304021,0.000304021
118,1107.26,0.81909,2.06866,0.43734,0.88121,0.94054,0.95174,0.9772,0.68067,0.8636,0.88001,0.89411,0.41787,0.96796,2.26051,0.54823,0.88802,0.000300487,0.000300487,0.000300487
119,1115.84,0.7996,2.09657,0.44604,0.88293,0.9385,0.94227,0.9749,0.68368,0.87225,0.88766,0.89671,0.39603,0.94188,2.29515,0.55144,0.88336,0.000296953,0.000296953,0.000296953
120,1124.4,0.85949,2.04477,0.48525,0.92574,0.93536,0.94924,0.96765,0.683,0.78748,0.79053,0.80307,0.38349,0.98152,2.34829,0.5544,0.88864,0.000293418,0.000293418,0.000293418
121,1132.94,0.80264,2.01807,0.46881,0.87778,0.88836,0.93759,0.94959,0.6699,0.82875,0.88152,0.87948,0.39645,0.97494,2.41238,0.60251,0.89055,0.000289884,0.000289884,0.000289884
122,1141.82,0.78378,1.97527,0.43365,0.90541,0.90934,0.95024,0.95804,0.65702,0.84147,0.85644,0.86969,0.39608,0.97154,2.42172,0.56965,0.89067,0.00028635,0.00028635,0.00028635
123,1150.39,0.85758,2.06164,0.45738,0.88199,0.94287,0.95452,0.9665,0.68189,0.77785,0.77627,0.77949,0.36838,0.98077,2.38581,0.56643,0.88835,0.000282815,0.000282815,0.000282815
124,1159,0.786,2.03099,0.4403,0.87686,0.91875,0.96201,0.97422,0.68785,0.76469,0.78477,0.79251,0.37428,0.95824,2.33626,0.57211,0.88782,0.000279281,0.000279281,0.000279281
125,1167.99,0.79773,2.01898,0.44866,0.88524,0.88458,0.95649,0.96636,0.68099,0.80704,0.85767,0.86658,0.37999,0.96347,2.37757,0.63587,0.89204,0.000275747,0.000275747,0.000275747
126,1177,0.80488,2.03024,0.42554,0.90876,0.94782,0.94317,0.96978,0.68676,0.87446,0.86503,0.88032,0.40498,0.96915,2.30578,0.59716,0.89631,0.000272212,0.000272212,0.000272212
127,1185.54,0.80604,2.09806,0.43131,0.89155,0.94835,0.94608,0.96753,0.68405,0.87093,0.84707,0.87814,0.40108,0.96395,2.30985,0.59185,0.89156,0.000268678,0.000268678,0.000268678
128,1194.13,0.75949,1.89698,0.41571,0.8645,0.9381,0.96455,0.96925,0.69501,0.875,0.86692,0.88838,0.41085,0.97235,2.37836,0.54499,0.89079,0.000265144,0.000265144,0.000265144
129,1206.59,0.77283,1.9877,0.41087,0.87183,0.93355,0.95865,0.96724,0.68359,0.86657,0.8702,0.87974,0.4083,0.99078,2.41925,0.5566,0.89239,0.00026161,0.00026161,0.00026161
130,1215.47,0.8117,2.0099,0.43172,0.88471,0.93728,0.94917,0.96927,0.68475,0.85172,0.86786,0.88461,0.41338,0.94964,2.32489,0.57195,0.88371,0.000258075,0.000258075,0.000258075
131,1224.03,0.76551,1.91669,0.42214,0.8647,0.9269,0.94968,0.96386,0.69387,0.86671,0.87099,0.88984,0.40563,0.94415,2.32487,0.55991,0.88228,0.000254541,0.000254541,0.000254541
